datetime,Last [W],Reale Erzeugung [W],solar_elevation_deg,DA Preis [EUR/MWh],reBAP unterdeckt [EUR/MWh],reBAP ueberdeckt [EUR/MWh]
2025-08-24 02:15:00,"260,4706666666663","0,0","-29,027562461394982","91,7","23,98","23,98"
2025-08-24 02:30:00,"174,72266666666624","0,0","-28,252572540912293","91,0","64,16","64,16"
2025-08-24 02:45:00,"413,5069999999996","0,0","-27,31250773041096","89,7","70,33","70,33"
2025-08-24 03:00:00,"336,8583333333329","0,0","-26,21530679652761","93,1","87,04","87,04"
2025-08-24 03:15:00,"168,7483333333329","0,0","-24,96968157252508","90,7","89,96","89,96"
2025-08-24 03:30:00,"324,8606666666663","0,0","-23,584860771619248","91,99","85,6","85,6"
2025-08-24 03:45:00,"231,1143333333329","0,0","-22,07035593189587","100,2","96,98","96,98"
2025-08-24 04:00:00,"176,96866666666625","0,0","-20,435759834588","94,15","92,37","92,37"
2025-08-24 04:15:00,"296,84899999999965","0,0","-18,690581746567204","89,8","90,67","90,67"
2025-08-24 04:30:00,"250,1579999999996","0,0","-16,844119580700248","88,4","51,97","51,97"
2025-08-24 04:45:00,"306,11033333333285","0,0","-14,905368359698937","86,4","26,97","26,97"
2025-08-24 05:00:00,"370,02899999999954","0,0","-12,88296071468019","93,01","79,79","79,79"
2025-08-24 05:15:00,"195,8399999999996","0,0","-10,785133947772731","89,4","76,21","76,21"
2025-08-24 05:30:00,"236,50099999999964","0,0","-8,61972044879042","100,5","75,66","75,66"
2025-08-24 05:45:00,"285,3979999999996","0,0","-6,394156266332835","89,2","80,17","80,17"
2025-08-24 06:00:00,"234,1123333333329","0,0","-4,115502940429924","94,4","96,33","96,33"
2025-08-24 06:15:00,"330,31749999999937","0,0","-1,790481095257538","97,5","47,74","47,74"
2025-08-24 06:30:00,"340,4423333333329","0,0","0,9501671096828676","94,25","16,52","16,52"
2025-08-24 06:45:00,"352,63599999999957","57,31733333333452","3,183990061408715","83,6","18,09","18,09"
2025-08-24 07:00:00,"2095,6699999999996","177,09300000000118","5,539738178251227","113,3","58,96","58,96"
2025-08-24 07:15:00,"1458,9979999999996","330,5983333333345","7,951237281548338","95,55","42,07","42,07"
2025-08-24 07:30:00,"783,0669999999997","288,3820000000012","10,393665935531653","72,4","43,55","43,55"
2025-08-24 07:45:00,"389,594333333333","714,4010000000011","12,854173804725006","53,7","34,03","34,03"
2025-08-24 08:00:00,"1462,8459999999998","1039,1433333333343","15,323543780510164","103,4","120,36","120,36"
2025-08-24 08:15:00,"3015,2076666666667","974,0803333333346","17,794310696077243","75,12","95,86","95,86"
2025-08-24 08:30:00,"363,67533333333296","1060,7990000000011","20,25938995673706","54,1","81,34","81,34"
2025-08-24 08:45:00,"395,78866666666636","1240,0160000000014","22,711747501568954","25,09","85,95","85,95"
2025-08-24 09:00:00,"286,6876666666664","1890,2350000000013","25,1441278365078","68,3","105,32","105,32"
2025-08-24 09:15:00,"503,28866666666636","2399,3483333333347","27,548842948583832","22,16","171,99","171,99"
2025-08-24 09:30:00,"1056,6579999999997","2914,536666666668","29,91764746941351","5,05","-52,99","-52,99"
2025-08-24 09:45:00,"629,8796666666664","3629,922666666668","32,24153042375974","-34,91","-83,0","-83,0"
2025-08-24 10:00:00,"422,12599999999964","3661,810666666668","34,51057262471781","43,34","72,26","72,26"
2025-08-24 10:15:00,"383,5539999999997","3775,282666666668","36,7137948225651","19,6","-12,79","-12,79"
2025-08-24 10:30:00,"1931,7823333333333","3806,474666666668","38,838983381003615","-24,94","3,28","3,28"
2025-08-24 10:45:00,"1804,0849999999996","3816,295000000001","40,87262554829975","-34,95","-21,93","-21,93"
