run_id,horizon_start,horizon_end_exclusive,dispatch_day,initial_soc_wh,soc_next_publish_wh,objective_horizon_eur,opt_revenue_dispatch_day_eur,opt_cycle_aging_cost_dispatch_day_eur,opt_revenue_dispatch_day_after_aging_eur,solver_status,solver_termination,n_horizon_steps,n_dispatch_steps,terminal_soc_enforced,real_revenue_dispatch_day_eur,real_rebap_settlement_dispatch_day_eur,real_revenue_dispatch_day_net_eur,scenario
75,2025-09-21,2025-09-22 10:45:00,2025-09-21,"3336,2641138010617","6585,4507007543725","-0,4569740160662241","0,01558698105907233","0,1974486155478855","-0,18186163448881318",ok,optimal,139,96,False,"0,015586981059072358","-0,04579406960039131","-0,03020708854131895",transfer
76,2025-09-22,2025-09-23 10:45:00,2025-09-22,"6585,4507007543725","6767,299311561397","-0,8297354568752818","-0,7314867794744022","0,23028327180101235","-0,9617700512754147",ok,optimal,139,96,False,"-0,7314867794744022","-0,4448578506056371","-1,1763446300800393",transfer
77,2025-09-23,2025-09-24 10:45:00,2025-09-23,"6767,299311561397","4876,4977202982445","-1,0393297515595128","-0,5064707337878356","0,2255953413450072","-0,7320660751328427",ok,optimal,139,96,False,"-0,5064707337878356","-0,5993351548043363","-1,1058058885921718",transfer
78,2025-09-24,2025-09-25 10:45:00,2025-09-24,"4876,4977202982445","3894,332106666669","-1,6104026597790049","-0,9736794032210734","0,2745455525238929","-1,2482249557449663",ok,optimal,139,96,False,"-0,9736794032210734","-0,7291903356630199","-1,7028697388840932",transfer
79,2025-09-25,2025-09-26 10:45:00,2025-09-25,"3894,332106666669","5798,491667666668","-2,022858397932826","-1,3331057827678654","0,15376019097335636","-1,4868659737412218",ok,optimal,139,96,False,"-1,3331057827678654","0,467403911441662","-0,8657018713262034",transfer
80,2025-09-26,2025-09-27 10:45:00,2025-09-26,"5798,491667666668","3900,929561403507","-2,2804560090744554","-1,3717167713644947","0,3060387389591208","-1,6777555103236153",ok,optimal,139,96,False,"-1,3717167713644944","-0,4591807785750798","-1,830897549939574",transfer
81,2025-09-27,2025-09-28 10:45:00,2025-09-27,"3900,929561403507","3032,361139350876","-3,02102043551827","-1,7088296416333462","0,315736041778091","-2,0245656834114367",ok,optimal,139,96,False,"-1,708829641633346","0,430336885276919","-1,278492756356427",transfer
82,2025-09-28,2025-09-29 10:45:00,2025-09-28,"3032,361139350876","5499,999998984402","-2,1602550959779787","-1,4217108529400748","0,23491911451843656","-1,6566299674585112",ok,optimal,139,96,False,"-1,4217108529400748","-0,09995972206258381","-1,5216705750026585",transfer
83,2025-09-29,2025-09-30 10:45:00,2025-09-29,"5499,999998984402","3520,1080263157887","-0,5169984018863458","0,8108502753786702","0,49157417800199626","0,31927609737667384",ok,optimal,139,96,False,"0,8108502753786702","-0,22301763480602907","0,5878326405726411",transfer
84,2025-09-30,2025-10-01 10:45:00,2025-09-30,"3520,1080263157887","3444,750788034123","-1,1534407966416618","-0,19035993238397025","0,38440542892260743","-0,5747653613065777",ok,optimal,139,96,False,"-0,19035993238397017","-0,46812485120631336","-0,6584847835902835",transfer
85,2025-10-01,2025-10-02 10:45:00,2025-10-01,"3444,750788034123","2394,7965022912276","0,37324063549355224","2,5516675046653106","0,7498941187133579","1,801773385951953",ok,optimal,139,96,False,"2,5516675046653106","-0,5762173998913329","1,9754501047739776",transfer
86,2025-10-02,2025-10-03 10:45:00,2025-10-02,"2394,7965022912276","4985,741930824571","-1,884598321968264","-0,6059073411392506","0,36097350859728955","-0,9668808497365402",ok,optimal,139,96,False,"-0,6059073411392506","-0,5222743919336951","-1,1281817330729456",transfer
87,2025-10-03,2025-10-04 10:45:00,2025-10-03,"4985,741930824571","4518,389035087719","-1,3560421584242461","-0,034466656840473064","0,6964798224985942","-0,7309464793390674",ok,optimal,139,96,False,"-0,034466656840472995","-0,9603214872160917","-0,9947881440565647",transfer
88,2025-10-04,2025-10-05 10:45:00,2025-10-04,"4518,389035087719","4568,055350877193","-2,052573191137067","-0,7159418894540736","0,39429260071552547","-1,1102344901695989",ok,optimal,139,96,False,"-0,7159418894540736","-0,1940742421751856","-0,9100161316292591",transfer
89,2025-10-05,2025-10-06 10:45:00,2025-10-05,"4568,055350877193","5624,353245614035","-3,025982555275082","-2,1535754111089096","0,06254961065657251","-2,2161250217654818",ok,optimal,139,96,False,"-2,153575411108909","0,1531245341096723","-2,000450876999237",transfer
